instance_id,source,stages,menu_size,gates,risk_budget,method,feasible,bound_ns,risk_sum,frontier_peak,runtime_ns,peak_rss_bytes,seed,selected_menu_ids,calendar_signature
syn_16_3_4_10,synthetic,16,3,4,0.04,pareto_dp,True,4936593,0.0395,18.0,314200,,2785320843142093096,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0032"", ""m12@0.0020"", ""m13@0.0032"", ""m14@0.0045"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_3_4_11,synthetic,16,3,4,0.04,pareto_dp,True,4421051,0.0395,11.0,223500,,8481239259187332363,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0045"", ""m11@0.0045"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_3_4_12,synthetic,16,3,4,0.04,pareto_dp,True,5285099,0.0395,19.0,260300,,1842682397167893317,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0032"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0045"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0032"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_3_4_13,synthetic,16,3,4,0.04,pareto_dp,True,3967456,0.0395,26.0,339400,,11689379895114145909,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0032"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0045"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0032"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0045"", ""m15@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_3_4_14,synthetic,16,3,4,0.04,pareto_dp,True,4856770,0.0395,18.0,275800,,7907712213289632841,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0045"", ""m14@0.0045"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_3_4_15,synthetic,16,3,4,0.04,pareto_dp,True,4192995,0.0395,22.0,285100,,8961580150887588484,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0045"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0045"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_3_4_16,synthetic,16,3,4,0.04,pareto_dp,True,4929264,0.0395,10.0,238300,,13068245069853854227,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0045"", ""m14@0.0045"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_3_4_17,synthetic,16,3,4,0.04,pareto_dp,True,4194197,0.0395,9.0,201500,,5601349417834408118,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0045"", ""m11@0.0045"", ""m12@0.0032"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0032""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_3_4_18,synthetic,16,3,4,0.04,pareto_dp,True,4160923,0.0395,16.0,302000,,1020066672658658701,"[""m0@0.0020"", ""m1@0.0045"", ""m2@0.0045"", ""m3@0.0045"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_3_4_19,synthetic,16,3,4,0.04,pareto_dp,True,3797686,0.0395,20.0,368600,,12471805563483991709,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0032"", ""m6@0.0045"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0032"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_00,synthetic,16,6,1,0.04,pareto_dp,True,3112369,0.04,108.0,2921200,,1046611506110476264,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0045"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0045"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0040"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0030""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_01,synthetic,16,6,1,0.04,pareto_dp,True,3793363,0.04,132.0,3509000,,769713062038141725,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0045"", ""m3@0.0045"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0035"", ""m7@0.0035"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_02,synthetic,16,6,1,0.04,pareto_dp,True,2848882,0.04,117.0,3093200,,8498201335940255647,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0045"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0040"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0045"", ""m11@0.0025"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0025""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_03,synthetic,16,6,1,0.04,pareto_dp,True,4088587,0.04,115.0,3028300,,1552133945182811930,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0035"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0035"", ""m11@0.0045"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_04,synthetic,16,6,1,0.04,pareto_dp,True,3924201,0.04,115.0,3022600,,12623468461592058862,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0040"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0030"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0040"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0025"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_05,synthetic,16,6,1,0.04,pareto_dp,True,3443485,0.04,151.0,3990000,,17392369865621404093,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0040"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0025"", ""m7@0.0045"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0025"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_06,synthetic,16,6,1,0.04,pareto_dp,True,3815407,0.04,95.0,2504200,,13338184053095893825,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0030"", ""m10@0.0045"", ""m11@0.0045"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0040""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_07,synthetic,16,6,1,0.04,pareto_dp,True,3837423,0.04,110.0,2720500,,17479821179465881319,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0040"", ""m10@0.0040"", ""m11@0.0040"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0040""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_08,synthetic,16,6,1,0.04,pareto_dp,True,4194940,0.04,104.0,2413000,,15602532480170465240,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0045"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0025"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0045"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_09,synthetic,16,6,1,0.04,pareto_dp,True,4141448,0.04,87.0,2612400,,13736037532673839368,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0040"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0040"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0040"", ""m15@0.0040""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_10,synthetic,16,6,1,0.04,pareto_dp,True,3613926,0.04,104.0,2620900,,12473061343609690404,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0045"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0040"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0030"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_11,synthetic,16,6,1,0.04,pareto_dp,True,3604474,0.04,133.0,2697600,,6732716697331070028,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0040"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0045"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0030"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_12,synthetic,16,6,1,0.04,pareto_dp,True,3246952,0.04,116.0,2419900,,15565956441205492192,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0045"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0040"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0045"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0030"", ""m15@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_13,synthetic,16,6,1,0.04,pareto_dp,True,2862717,0.04,103.0,3307400,,8843061237366686502,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0035"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0035"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0045"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_14,synthetic,16,6,1,0.04,pareto_dp,True,3368816,0.04,148.0,2853200,,3763318622387297016,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0040"", ""m3@0.0045"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0035"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0040"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_15,synthetic,16,6,1,0.04,pareto_dp,True,4598997,0.04,83.0,2124100,,15775095311614987058,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0035"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0045"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0035"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_16,synthetic,16,6,1,0.04,pareto_dp,True,4044078,0.04,111.0,2541100,,12502498699484507419,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0030"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0045"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0045"", ""m15@0.0040""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_17,synthetic,16,6,1,0.04,pareto_dp,True,3851024,0.04,105.0,2623500,,5819449557740863210,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0025"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0025"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0045"", ""m11@0.0040"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_18,synthetic,16,6,1,0.04,pareto_dp,True,4010026,0.04,79.0,2348400,,1390597462282314793,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0025"", ""m3@0.0040"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0040"", ""m7@0.0045"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0030"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_1_19,synthetic,16,6,1,0.04,pareto_dp,True,3849998,0.04,127.0,3113000,,14896878669013648432,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0030"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0025"", ""m10@0.0020"", ""m11@0.0045"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0035"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_00,synthetic,16,6,4,0.04,pareto_dp,True,4049196,0.04,41.0,1101500,,12742100175227272283,"[""m0@0.0020"", ""m1@0.0030"", ""m2@0.0045"", ""m3@0.0045"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0040"", ""m15@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_01,synthetic,16,6,4,0.04,pareto_dp,True,5054706,0.04,25.0,778900,,6991628820232131928,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0025"", ""m12@0.0020"", ""m13@0.0045"", ""m14@0.0045"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_02,synthetic,16,6,4,0.04,pareto_dp,True,3840964,0.04,51.0,1224300,,13460153464977185178,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0035"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0045"", ""m14@0.0035"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_03,synthetic,16,6,4,0.04,pareto_dp,True,4386355,0.04,33.0,996700,,152900363329617126,"[""m0@0.0020"", ""m1@0.0030"", ""m2@0.0045"", ""m3@0.0045"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0040""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_04,synthetic,16,6,4,0.04,pareto_dp,True,4825963,0.04,45.0,754400,,14910112250058995014,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0035"", ""m12@0.0020"", ""m13@0.0035"", ""m14@0.0045"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_05,synthetic,16,6,4,0.04,pareto_dp,True,4970946,0.0395,21.0,683200,,16183055150453940626,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0045"", ""m14@0.0045"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_06,synthetic,16,6,4,0.04,pareto_dp,True,3852684,0.04,52.0,1141800,,16563428045694445107,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0045"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0025"", ""m14@0.0045"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_07,synthetic,16,6,4,0.04,pareto_dp,True,4341356,0.04,46.0,1256400,,3354173418987633080,"[""m0@0.0020"", ""m1@0.0045"", ""m2@0.0045"", ""m3@0.0045"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0025"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_08,synthetic,16,6,4,0.04,pareto_dp,True,3985890,0.04,50.0,1125900,,18131119078141972443,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0030"", ""m6@0.0045"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0040"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_09,synthetic,16,6,4,0.04,pareto_dp,True,3713367,0.04,42.0,901500,,17643278563548758659,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0045"", ""m8@0.0020"", ""m9@0.0040"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0030"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_10,synthetic,16,6,4,0.04,pareto_dp,True,4799692,0.04,52.0,1330600,,11797310446077971810,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0040"", ""m12@0.0020"", ""m13@0.0030"", ""m14@0.0045"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_11,synthetic,16,6,4,0.04,pareto_dp,True,4536862,0.04,78.0,1470800,,6700832515353869069,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0035"", ""m6@0.0045"", ""m7@0.0035"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0040"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0025"", ""m15@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_12,synthetic,16,6,4,0.04,pareto_dp,True,4331211,0.04,65.0,1328000,,9745824759624609976,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0035"", ""m4@0.0020"", ""m5@0.0045"", ""m6@0.0045"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0035""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_13,synthetic,16,6,4,0.04,pareto_dp,True,4228726,0.04,46.0,1138700,,15393356311799589354,"[""m0@0.0020"", ""m1@0.0045"", ""m2@0.0045"", ""m3@0.0045"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0025"", ""m15@0.0020""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_14,synthetic,16,6,4,0.04,pareto_dp,True,4184575,0.04,39.0,1171000,,15626371879638359712,"[""m0@0.0020"", ""m1@0.0035"", ""m2@0.0045"", ""m3@0.0045"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0025"", ""m15@0.0030""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_15,synthetic,16,6,4,0.04,pareto_dp,True,4118939,0.04,44.0,1333100,,10749320498359674943,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0030"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0045"", ""m14@0.0040"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_16,synthetic,16,6,4,0.04,pareto_dp,True,4660959,0.0395,25.0,706600,,6088518694827714476,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0045"", ""m14@0.0045"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_17,synthetic,16,6,4,0.04,pareto_dp,True,4206448,0.04,34.0,1066400,,6910636432631350429,"[""m0@0.0020"", ""m1@0.0045"", ""m2@0.0045"", ""m3@0.0045"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0025""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_18,synthetic,16,6,4,0.04,pareto_dp,True,4224549,0.04,63.0,1686200,,4372290561826954393,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0030"", ""m3@0.0040"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0025"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0045"", ""m12@0.0020"", ""m13@0.0020"", ""m14@0.0020"", ""m15@0.0040""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
syn_16_6_4_19,synthetic,16,6,4,0.04,pareto_dp,True,5030898,0.0395,27.0,783400,,7067579827600582667,"[""m0@0.0020"", ""m1@0.0020"", ""m2@0.0020"", ""m3@0.0020"", ""m4@0.0020"", ""m5@0.0020"", ""m6@0.0020"", ""m7@0.0020"", ""m8@0.0020"", ""m9@0.0020"", ""m10@0.0020"", ""m11@0.0020"", ""m12@0.0020"", ""m13@0.0045"", ""m14@0.0045"", ""m15@0.0045""]","[""C1"", 1000000, 0, 50000, [[400000, 700000]], 455509]"
