phase_ns,run_id,instance_id,eligibility_ns,predicted_cycle,observed_cycle,reference_match,phase_bound_ns,maxwait_bound_ns,observed_e2e_ns,wait_ns,observed_wait_ns,reschedule_count,sweep
485042,9161,36,28873659472,28874,28874,True,1040037,1049508,1040037,740528,799574,0,fine
485042,9161,37,28874659612,28875,28875,True,1041115,1050726,1041115,740388,799707,0,fine
485042,9161,38,28875660125,28876,28876,True,1040581,1050705,1040581,739875,799261,0,fine
485042,9161,39,28876659751,28877,28877,True,1043605,1053355,1043605,740249,800353,0,fine
485042,9162,32,29070658741,29071,29071,True,1044503,1053243,1044503,741259,801949,0,fine
485042,9162,33,29071657715,29072,29072,True,1038804,1046518,1038804,742285,801618,0,fine
485042,9162,34,29072655938,29073,29073,True,1051806,1057743,1051806,744062,816089,0,fine
485042,9162,35,29073657321,29074,29074,True,1039214,1046534,1039214,742679,802101,0,fine
485042,9162,36,29074658611,29075,29075,True,1038386,1046996,1038386,741389,800507,0,fine
485042,9162,37,29075659942,29076,29076,True,1040840,1050781,1040840,740058,799116,0,fine
485042,9162,38,29076659314,29077,29077,True,1039906,1049219,1039906,740686,799751,0,fine
485042,9162,39,29077659556,29078,29078,True,1041323,1050878,1041323,740444,800717,0,fine
485042,9163,32,29281660354,29282,29282,True,1043329,1053682,1043329,739646,798756,0,fine
485042,9163,33,29282658994,29283,29283,True,1041513,1050506,1041513,741006,800322,0,fine
485042,9163,34,29283659623,29284,29284,True,1040626,1050248,1040626,740377,799192,0,fine
485042,9163,35,29284660233,29285,29285,True,1043307,1053539,1043307,739767,800516,0,fine
485042,9163,36,29285660862,29286,29286,True,1046129,1056990,1046129,739138,800569,0,fine
485042,9163,37,29286660919,29287,29287,True,1043276,1054194,1043276,739081,798467,0,fine
485042,9163,38,29287660208,29288,29288,True,1040781,1050988,1040781,739792,798947,0,fine
485042,9163,39,29288658773,29289,29289,True,1047722,1056494,1047722,741227,803160,0,fine
485042,9164,32,29448662023,29449,29449,True,1050219,1062241,1050219,737977,796901,0,fine
485042,9164,33,29449661365,29450,29450,True,1049574,1060938,1049574,738635,798352,0,fine
485042,9164,34,29450661562,29451,29451,True,1051477,1063038,1051477,738438,799579,0,fine
485042,9164,35,29451660387,29452,29452,True,1051268,1061654,1051268,739613,799668,0,fine
485042,9164,36,29452662200,29453,29453,True,1051888,1064087,1051888,737800,797202,0,fine
485042,9164,37,29453662769,29454,29454,True,1046206,1058974,1046206,737231,797056,0,fine
485042,9164,38,29454661531,29455,29455,True,1052300,1063830,1052300,738469,798009,0,fine
485042,9164,39,29455660912,29456,29456,True,1048865,1059776,1048865,739088,799792,0,fine
485042,9165,32,29611659896,29612,29612,True,1043437,1053332,1043437,740104,800975,0,fine
485042,9165,33,29612661112,29613,29613,True,1041545,1052656,1041545,738888,798634,0,fine
485042,9165,34,29613660591,29614,29614,True,1039263,1049853,1039263,739409,798452,0,fine
485042,9165,35,29614660150,29615,29615,True,1039099,1049248,1039099,739850,799027,0,fine
485042,9165,36,29615659199,29616,29616,True,1039354,1048552,1039354,740801,799645,0,fine
485042,9165,37,29616660092,29617,29617,True,1043055,1053146,1043055,739908,800121,0,fine
485042,9165,38,29617660980,29618,29618,True,1042115,1053094,1042115,739020,798134,0,fine
485042,9165,39,29618661474,29619,29619,True,1042172,1053645,1042172,738526,798655,0,fine
487042,9166,32,29820657984,29821,29821,True,1036569,1044552,1036569,742016,801097,0,fine
487042,9166,33,29821659336,29822,29822,True,1046570,1055905,1046570,740664,800690,0,fine
487042,9166,34,29822662696,29823,29823,True,1039966,1052661,1039966,737304,796061,0,fine
487042,9166,35,29823662833,29824,29824,True,1035936,1048768,1035936,737167,798135,0,fine
487042,9166,36,29824658077,29825,29825,True,1041216,1049292,1041216,741923,801834,0,fine
487042,9166,37,29825661306,29826,29826,True,1038765,1050070,1038765,738694,798593,0,fine
487042,9166,38,29826661887,29827,29827,True,1039748,1051634,1039748,738113,797684,0,fine
487042,9166,39,29827663604,29828,29828,True,1041727,1055330,1041727,736396,796462,0,fine
487042,9167,32,30026662984,30027,30027,True,1040458,1053441,1040458,737016,796528,0,fine
487042,9167,33,30027663982,30028,30028,True,1037836,1051817,1037836,736018,794407,0,fine
487042,9167,34,30028662509,30029,30029,True,1046807,1059315,1046807,737491,796546,0,fine
487042,9167,35,30029663902,30030,30030,True,1039769,1053670,1039769,736098,796033,0,fine
487042,9167,36,30030662428,30031,30031,True,1040389,1052816,1040389,737572,796637,0,fine
487042,9167,37,30031663485,30032,30032,True,1039091,1052575,1039091,736515,795634,0,fine
487042,9167,38,30032663312,30033,30033,True,1038701,1052012,1038701,736688,796028,0,fine
487042,9167,39,30033663019,30034,30034,True,1039141,1052159,1039141,736981,796393,0,fine
487042,9168,32,30192657238,30193,30193,True,1036519,1043756,1036519,742762,803109,0,fine
487042,9168,33,30193659453,30194,30194,True,1036286,1045738,1036286,740547,799790,0,fine
487042,9168,34,30194658846,30195,30195,True,1038433,1047278,1038433,741154,800385,0,fine
487042,9168,35,30195659819,30196,30196,True,1038524,1048342,1038524,740181,799081,0,fine
487042,9168,36,30196661721,30197,30197,True,1040037,1051757,1040037,738279,797525,0,fine
487042,9168,37,30197664031,30198,30198,True,1039591,1053621,1039591,735969,795345,0,fine
487042,9168,38,30198664552,30199,30199,True,1037613,1052164,1037613,735448,794328,0,fine
487042,9168,39,30199662746,30200,30200,True,1039925,1052670,1039925,737254,797043,0,fine
487042,9169,32,30371661349,30372,30372,True,1037419,1048767,1037419,738651,797692,0,fine
487042,9169,33,30372662271,30373,30373,True,1037112,1049382,1037112,737729,796134,0,fine
487042,9169,34,30373661262,30374,30374,True,1039206,1050467,1039206,738738,797145,0,fine
487042,9169,35,30374662106,30375,30375,True,1039110,1051215,1039110,737894,796316,0,fine
487042,9169,36,30375661402,30376,30376,True,1055779,1067180,1055779,738598,801786,0,fine
487042,9169,37,30376676189,30377,30377,True,1041113,1067301,1041113,723811,784333,0,fine
487042,9169,38,30377674737,30378,30378,True,1044461,1069197,1044461,725263,788515,0,fine
487042,9169,39,30378679597,30379,30379,True,1042467,1072063,1042467,720403,784993,0,fine
487042,9170,32,30535652012,30536,30536,True,1022282,1024293,1022282,747988,801413,0,fine
487042,9170,33,30536646657,30536,30537,True,1024246,1774245,1024246,0,807564,1,fine
487042,9170,34,30537646925,30537,30538,True,1037926,1787925,1037926,0,812315,1,fine
487042,9170,35,30538651936,30539,30539,True,1026859,1028794,1026859,748064,807275,0,fine
487042,9170,36,30539650443,30540,30540,True,1026193,1026635,1026193,749557,808567,0,fine
487042,9170,37,30540649903,30540,30541,True,1027727,1777726,1027727,0,809523,1,fine
487042,9170,38,30541650004,30542,30542,True,1028556,1028559,1028556,749996,809359,0,fine
487042,9170,39,30542651033,30543,30543,True,1028607,1029639,1028607,748967,809184,0,fine
489042,9171,32,30693667042,30694,30694,True,1040117,1057158,1040117,732958,793815,0,fine
489042,9171,33,30694667877,30695,30695,True,1037667,1055543,1037667,732123,791819,0,fine
489042,9171,34,30695665014,30696,30696,True,1037993,1053006,1037993,734986,795317,0,fine
489042,9171,35,30696665119,30697,30697,True,1046750,1061868,1046750,734881,794748,0,fine
489042,9171,36,30697663660,30698,30698,True,1047365,1061024,1047365,736340,795821,0,fine
489042,9171,37,30698664109,30699,30699,True,1044249,1058357,1044249,735891,794710,0,fine
489042,9171,38,30699665300,30700,30700,True,1043518,1058817,1043518,734700,793620,0,fine
489042,9171,39,30700664520,30701,30701,True,1051289,1065808,1051289,735480,795306,0,fine
489042,9172,32,30857658207,30858,30858,True,1710041,1718247,1710041,741793,801224,0,fine
489042,9172,33,30858657126,30859,30859,True,1026967,1034092,1026967,742874,801490,0,fine
489042,9172,34,30859656009,30860,30860,True,1025943,1031951,1025943,743991,804178,0,fine
489042,9172,35,30860655896,30861,30861,True,1029084,1034979,1029084,744104,803809,0,fine
489042,9172,36,30861654238,30862,30862,True,1035889,1040126,1035889,745762,805417,0,fine
489042,9172,37,30862653449,30863,30863,True,1029258,1032706,1029258,746551,805969,0,fine
489042,9172,38,30863653820,30864,30864,True,1029853,1033672,1029853,746180,805426,0,fine
489042,9172,39,30864654717,30865,30865,True,1031607,1036323,1031607,745283,806646,0,fine
489042,9173,32,31021660976,31022,31022,True,1033403,1044378,1033403,739024,797433,0,fine
489042,9173,33,31022662799,31023,31023,True,1033944,1046742,1033944,737201,796082,0,fine
489042,9173,34,31023661707,31024,31024,True,1033664,1045370,1033664,738293,796618,0,fine
489042,9173,35,31024663053,31025,31025,True,1036133,1049185,1036133,736947,796722,0,fine
489042,9173,36,31025665261,31026,31026,True,1035789,1051049,1035789,734739,793475,0,fine
489042,9173,37,31026663612,31027,31027,True,1036432,1050043,1036432,736388,795561,0,fine
489042,9173,38,31027663794,31028,31028,True,1036871,1050664,1036871,736206,795293,0,fine
489042,9173,39,31028663895,31029,31029,True,1038209,1052103,1038209,736105,796137,0,fine
489042,9174,32,31191662451,31192,31192,True,1104743,1117193,1104743,737549,797688,0,fine
489042,9174,33,31192660293,31193,31193,True,1107889,1118181,1107889,739707,798736,0,fine
489042,9174,34,31193661549,31194,31194,True,1131951,1143499,1131951,738451,798592,0,fine
489042,9174,35,31194664069,31195,31195,True,1114783,1128851,1114783,735931,794751,0,fine
489042,9174,36,31195664253,31196,31196,True,1111646,1125898,1111646,735747,795663,0,fine
489042,9174,37,31196665562,31197,31197,True,1038321,1053882,1038321,734438,793434,0,fine
489042,9174,38,31197664952,31198,31198,True,1036094,1051045,1036094,735048,794687,0,fine
489042,9174,39,31198663736,31199,31199,True,1040415,1054150,1040415,736264,796847,0,fine
489042,9175,32,31405663792,31406,31406,True,1039019,1052810,1039019,736208,797321,0,fine
489042,9175,33,31406663886,31407,31407,True,1039747,1053632,1039747,736114,795430,0,fine
489042,9175,34,31407663799,31408,31408,True,1036819,1050617,1036819,736201,795474,0,fine
489042,9175,35,31408664616,31409,31409,True,1039097,1053712,1039097,735384,794905,0,fine
489042,9175,36,31409665787,31410,31410,True,1037990,1053776,1037990,734213,793157,0,fine
489042,9175,37,31410664476,31411,31411,True,1038428,1052903,1038428,735524,794562,0,fine
489042,9175,38,31411666318,31412,31412,True,1034669,1050986,1034669,733682,792193,0,fine
489042,9175,39,31412665494,31413,31413,True,1038336,1053829,1038336,734506,794934,0,fine
491042,9176,32,31575662407,31576,31576,True,1037236,1049642,1037236,737593,797459,0,fine
491042,9176,33,31576664521,31577,31577,True,1034951,1049471,1034951,735479,794042,0,fine
491042,9176,34,31577664939,31578,31578,True,1040940,1055878,1040940,735061,794707,0,fine
491042,9176,35,31578665177,31579,31579,True,1058365,1073541,1058365,734823,800446,0,fine
491042,9176,36,31579673233,31580,31580,True,1040177,1063409,1040177,726767,786379,0,fine
491042,9176,37,31580666804,31581,31581,True,1036318,1053121,1036318,733196,792544,0,fine
491042,9176,38,31581666782,31582,31582,True,1051728,1068509,1051728,733218,801584,0,fine
491042,9176,39,31582665917,31583,31583,True,1036568,1052484,1036568,734083,794045,0,fine
491042,9177,32,31749662483,31750,31750,True,1031890,1044372,1031890,737517,796767,0,fine
491042,9177,33,31750662910,31751,31751,True,1030712,1043621,1030712,737090,797451,0,fine
491042,9177,34,31751664094,31752,31752,True,1032918,1047011,1032918,735906,794989,0,fine
491042,9177,35,31752664474,31753,31753,True,1034893,1049366,1034893,735526,795421,0,fine
491042,9177,36,31753665541,31754,31754,True,1036084,1051624,1036084,734459,793543,0,fine
491042,9177,37,31754667309,31755,31755,True,1037467,1054775,1037467,732691,792478,0,fine
491042,9177,38,31755667877,31756,31756,True,1034290,1052166,1034290,732123,790808,0,fine
491042,9177,39,31756666514,31757,31757,True,1037058,1053571,1037058,733486,794215,0,fine
491042,9178,32,31927666240,31928,31928,True,1034863,1051102,1034863,733760,792030,0,fine
491042,9178,33,31928665436,31929,31929,True,1036164,1051599,1036164,734564,794373,0,fine
491042,9178,34,31929668044,31930,31930,True,1034006,1052049,1034006,731956,791538,0,fine
491042,9178,35,31930666565,31931,31931,True,1034334,1050898,1034334,733435,792142,0,fine
491042,9178,36,31931666285,31932,31932,True,1034944,1051228,1034944,733715,793489,0,fine
491042,9178,37,31932666773,31933,31933,True,1033872,1050644,1033872,733227,792253,0,fine
491042,9178,38,31933665251,31934,31934,True,1034982,1050232,1034982,734749,793590,0,fine
491042,9178,39,31934665524,31935,31935,True,1037000,1052523,1037000,734476,794579,0,fine
491042,9179,32,32150657124,32151,32151,True,1029647,1036770,1029647,742876,804104,0,fine
491042,9179,33,32151657806,32152,32152,True,1029424,1037229,1029424,742194,802638,0,fine
491042,9179,34,32152658385,32153,32153,True,1027807,1036191,1027807,741615,799996,0,fine
491042,9179,35,32153658325,32154,32154,True,1030502,1038826,1030502,741675,800561,0,fine
491042,9179,36,32154660752,32155,32155,True,1030300,1041051,1030300,739248,798779,0,fine
491042,9179,37,32155662345,32156,32156,True,1030743,1043087,1030743,737655,796696,0,fine
491042,9179,38,32156662056,32157,32157,True,1034393,1046448,1034393,737944,796453,0,fine
491042,9179,39,32157664528,32158,32158,True,1036435,1050962,1036435,735472,796737,0,fine
491042,9180,32,32362666196,32363,32363,True,1041855,1058050,1041855,733804,792273,0,fine
491042,9180,33,32363665426,32364,32364,True,1036063,1051488,1036063,734574,794423,0,fine
491042,9180,34,32364664411,32365,32365,True,1034642,1049052,1034642,735589,794279,0,fine
491042,9180,35,32365664543,32366,32366,True,1033463,1048005,1033463,735457,794816,0,fine
491042,9180,36,32366665306,32367,32367,True,1037808,1053113,1037808,734694,795130,0,fine
491042,9180,37,32367664737,32368,32368,True,1034469,1049205,1034469,735263,794634,0,fine
491042,9180,38,32368665323,32369,32369,True,1035045,1050367,1035045,734677,793412,0,fine
491042,9180,39,32369666577,32370,32370,True,1036216,1052792,1036216,733423,793788,0,fine
493042,9181,32,32577671036,32578,32578,True,1043116,1064151,1043116,728964,787353,0,fine
493042,9181,33,32578672669,32579,32579,True,1045045,1067713,1045045,727331,785658,0,fine
493042,9181,34,32579668820,32580,32580,True,1035649,1054468,1035649,731180,789558,0,fine
493042,9181,35,32580665459,32581,32581,True,1033518,1048976,1033518,734541,793843,0,fine
493042,9181,36,32581665398,32582,32582,True,1030388,1045785,1030388,734602,794578,0,fine
493042,9181,37,32582664853,32583,32583,True,1039699,1054551,1039699,735147,794784,0,fine
493042,9181,38,32583666238,32584,32584,True,1031461,1047698,1031461,733762,792273,0,fine
493042,9181,39,32584664472,32585,32585,True,1038229,1052700,1038229,735528,796614,0,fine
493042,9182,32,32745662097,32746,32746,True,1023793,1035889,1023793,737903,797129,0,fine
493042,9182,33,32746661418,32747,32747,True,1026166,1037583,1026166,738582,797102,0,fine
493042,9182,34,32747663468,32748,32748,True,1027495,1040962,1027495,736532,795083,0,fine
493042,9182,35,32748663105,32749,32749,True,1027852,1040956,1027852,736895,795810,0,fine
493042,9182,36,32749664052,32750,32750,True,1028394,1042445,1028394,735948,794810,0,fine
493042,9182,37,32750664177,32751,32751,True,1030407,1044583,1030407,735823,794331,0,fine
493042,9182,38,32751665732,32752,32752,True,1032415,1048146,1032415,734268,793409,0,fine
493042,9182,39,32752666084,32753,32753,True,1040921,1057004,1040921,733916,793502,0,fine
493042,9183,32,32958668685,32959,32959,True,1042428,1061112,1042428,731315,790744,0,fine
493042,9183,33,32959668869,32960,32960,True,1041560,1060428,1041560,731131,791525,0,fine
493042,9183,34,32960669893,32961,32961,True,1036240,1056132,1036240,730107,791956,0,fine
493042,9183,35,32961670379,32962,32962,True,1032560,1052938,1032560,729621,789197,0,fine
493042,9183,36,32962669216,32963,32963,True,1036375,1055590,1036375,730784,791849,0,fine
493042,9183,37,32963670330,32964,32964,True,1036378,1056707,1036378,729670,788260,0,fine
493042,9183,38,32964669386,32965,32965,True,1039417,1058802,1039417,730614,791284,0,fine
493042,9183,39,32965671466,32966,32966,True,1033292,1054757,1033292,728534,787842,0,fine
493042,9184,32,33123667547,33124,33124,True,1031833,1049379,1031833,732453,791006,0,fine
493042,9184,33,33124666662,33125,33125,True,1033666,1050327,1033666,733338,792391,0,fine
493042,9184,34,33125667504,33126,33126,True,1037119,1054622,1037119,732496,793624,0,fine
493042,9184,35,33126669142,33127,33127,True,1033603,1052744,1033603,730858,789809,0,fine
493042,9184,36,33127668155,33128,33128,True,1034208,1052362,1034208,731845,791593,0,fine
493042,9184,37,33128669204,33129,33129,True,1033727,1052930,1033727,730796,789857,0,fine
493042,9184,38,33129668701,33130,33130,True,1033797,1052497,1033797,731299,791691,0,fine
493042,9184,39,33130668138,33131,33131,True,1036722,1054859,1036722,731862,793662,0,fine
493042,9185,32,33292667848,33293,33293,True,1033117,1050964,1033117,732152,791162,0,fine
493042,9185,33,33293668368,33294,33294,True,1042574,1060941,1042574,731632,790816,0,fine
493042,9185,34,33294668597,33295,33295,True,1039566,1058162,1039566,731403,791652,0,fine
493042,9185,35,33295669440,33296,33296,True,1034456,1053895,1034456,730560,789632,0,fine
493042,9185,36,33296669898,33297,33297,True,1045383,1065280,1045383,730102,789720,0,fine
493042,9185,37,33297669622,33298,33298,True,1033969,1053590,1033969,730378,789678,0,fine
493042,9185,38,33298668293,33299,33299,True,1036250,1054542,1036250,731707,793035,0,fine
493042,9185,39,33299670366,33300,33300,True,1037462,1057827,1037462,729634,791825,0,fine
495042,9186,32,33452665737,33453,33453,True,1028302,1044038,1028302,734263,792492,0,fine
495042,9186,33,33453666763,33454,33454,True,1029761,1046523,1029761,733237,794450,0,fine
495042,9186,34,33454669265,33455,33455,True,1029815,1049079,1029815,730735,791408,0,fine
495042,9186,35,33455668494,33456,33456,True,1041238,1059731,1041238,731506,790749,0,fine
495042,9186,36,33456669230,33457,33457,True,1032008,1051237,1032008,730770,791369,0,fine
495042,9186,37,33457671507,33458,33458,True,1029885,1051391,1029885,728493,787683,0,fine
495042,9186,38,33458671439,33459,33459,True,1030600,1052038,1030600,728561,787256,0,fine
495042,9186,39,33459669644,33460,33460,True,1036001,1055644,1036001,730356,791540,0,fine
495042,9187,32,33661662911,33662,33662,True,1024544,1037454,1024544,737089,795756,0,fine
495042,9187,33,33662664213,33663,33663,True,3078969,3093181,3078969,735787,795043,0,fine
495042,9187,34,33663665441,33664,33664,True,2092476,2107916,2092476,734559,794483,0,fine
495042,9187,35,33664666072,33665,33665,True,1096498,1112569,1096498,733928,793430,0,fine
495042,9187,36,33665665178,33666,33666,True,1027046,1042223,1027046,734822,794172,0,fine
495042,9187,37,33666663984,33667,33667,True,1030522,1044505,1030522,736016,796280,0,fine
495042,9187,38,33667664556,33668,33668,True,1029077,1043632,1029077,735444,795867,0,fine
495042,9187,39,33668664073,33669,33669,True,1024350,1038422,1024350,735927,796143,0,fine
495042,9188,32,33828661490,33829,33829,True,1192003,1203492,1192003,738510,797578,0,fine
495042,9188,33,33829659998,33830,33830,True,1027367,1037364,1027367,740002,798679,0,fine
495042,9188,34,33830660382,33831,33831,True,1017152,1027533,1017152,739618,798265,0,fine
495042,9188,35,33831660360,33832,33832,True,1019113,1029472,1019113,739640,798566,0,fine
495042,9188,36,33832659408,33833,33833,True,1025389,1034796,1025389,740592,799668,0,fine
495042,9188,37,33833658770,33834,33834,True,1020108,1028877,1020108,741230,800228,0,fine
495042,9188,38,33834658961,33835,33835,True,1019107,1028067,1019107,741039,799812,0,fine
495042,9188,39,33835659291,33836,33836,True,1024919,1034209,1024919,740709,801060,0,fine
495042,9189,32,33992672607,33993,33993,True,1045428,1068034,1045428,727393,789584,0,fine
495042,9189,33,33993672510,33994,33994,True,1109528,1132037,1109528,727490,787350,0,fine
495042,9189,34,33994672757,33995,33995,True,1121588,1144344,1121588,727243,786602,0,fine
495042,9189,35,33995671978,33996,33996,True,1113843,1135820,1113843,728022,790142,0,fine
495042,9189,36,33996673985,33997,33997,True,1057836,1081820,1057836,726015,786600,0,fine
495042,9189,37,33997671972,33998,33998,True,1034003,1055974,1034003,728028,787735,0,fine
495042,9189,38,33998670604,33999,33999,True,1030985,1051588,1030985,729396,788038,0,fine
495042,9189,39,33999670466,34000,34000,True,1034651,1055116,1034651,729534,790159,0,fine
495042,9190,32,34207671204,34208,34208,True,1029036,1050239,1029036,728796,787884,0,fine
495042,9190,33,34208668445,34209,34209,True,1030490,1048934,1030490,731555,792966,0,fine
495042,9190,34,34209667646,34210,34210,True,1029924,1047569,1029924,732354,793963,0,fine
495042,9190,35,34210666929,34211,34211,True,1025073,1042001,1025073,733071,792368,0,fine
495042,9190,36,34211664319,34212,34212,True,1025939,1040257,1025939,735681,796231,0,fine
495042,9190,37,34212663802,34213,34213,True,1020853,1034654,1020853,736198,796395,0,fine
495042,9190,38,34213662583,34214,34214,True,1021465,1034047,1021465,737417,796778,0,fine
495042,9190,39,34214662271,34215,34215,True,1023515,1035785,1023515,737729,798332,0,fine
497042,9191,32,34414672435,34415,34415,True,1033326,1055760,1033326,727565,786665,0,fine
497042,9191,33,34415672061,34416,34416,True,1029041,1051101,1029041,727939,787155,0,fine
497042,9191,34,34416673080,34417,34417,True,1031110,1054189,1031110,726920,786748,0,fine
497042,9191,35,34417673558,34418,34418,True,1028761,1052318,1028761,726442,785439,0,fine
497042,9191,36,34418671972,34419,34419,True,1027905,1049876,1027905,728028,786496,0,fine
497042,9191,37,34419671144,34420,34420,True,1028992,1050135,1028992,728856,788685,0,fine
497042,9191,38,34420672822,34421,34421,True,1041971,1064792,1041971,727178,788291,0,fine
497042,9191,39,34421672143,34422,34422,True,1047422,1069564,1047422,727857,787975,0,fine
497042,9192,32,34577669377,34578,34578,True,1028635,1048011,1028635,730623,790268,0,fine
497042,9192,33,34578667716,34579,34579,True,1036519,1054234,1036519,732284,791312,0,fine
497042,9192,34,34579666165,34580,34580,True,1026089,1042253,1026089,733835,793037,0,fine
497042,9192,35,34580663653,34581,34581,True,1023721,1037373,1023721,736347,795106,0,fine
497042,9192,36,34581664491,34582,34582,True,1020337,1034827,1020337,735509,790788,0,fine
497042,9192,37,34582665214,34583,34583,True,1017482,1032695,1017482,734786,793346,0,fine
497042,9192,38,34583666557,34584,34584,True,1017173,1033729,1017173,733443,791745,0,fine
497042,9192,39,34585414207,34585,34585,True,291493,1041492,291493,0,53655,0,fine
497042,9193,32,34792672167,34793,34793,True,1029266,1051432,1029266,727833,787248,0,fine
497042,9193,33,34793672240,34794,34794,True,1031602,1053841,1031602,727760,788253,0,fine
497042,9193,34,34794671919,34795,34795,True,1039383,1061301,1039383,728081,790149,0,fine
497042,9193,35,34795673975,34796,34796,True,1030592,1054566,1030592,726025,785334,0,fine
497042,9193,36,34796673009,34797,34797,True,1034818,1057826,1034818,726991,785961,0,fine
497042,9193,37,34797673141,34798,34798,True,1033066,1056206,1033066,726859,787387,0,fine
497042,9193,38,34798673953,34799,34799,True,1031505,1055457,1031505,726047,787188,0,fine
497042,9193,39,34799676114,34800,34800,True,1031893,1058006,1031893,723886,784812,0,fine
497042,9194,32,35010669860,35011,35011,True,1024188,1044047,1024188,730140,789428,0,fine
497042,9194,33,35011667339,35012,35012,True,1023648,1040986,1023648,732661,791888,0,fine
497042,9194,34,35012666225,35013,35013,True,1018909,1035133,1018909,733775,792518,0,fine
497042,9194,35,35013667784,35014,35014,True,1018104,1035887,1018104,732216,792789,0,fine
497042,9194,36,35014666660,35015,35015,True,1020354,1037013,1020354,733340,792037,0,fine
497042,9194,37,35015665210,35016,35016,True,1018268,1033477,1018268,734790,793445,0,fine
497042,9194,38,35016663762,35017,35017,True,1013877,1027638,1013877,736238,794489,0,fine
497042,9194,39,35017662106,35018,35018,True,1020682,1032787,1020682,737894,797043,0,fine
497042,9195,32,35172667147,35173,35173,True,1023325,1040471,1023325,732853,792223,0,fine
497042,9195,33,35173667145,35174,35174,True,1025770,1042914,1025770,732855,792452,0,fine
497042,9195,34,35174668311,35175,35175,True,1029456,1047766,1029456,731689,792504,0,fine
497042,9195,35,35175670654,35176,35176,True,1030447,1051100,1030447,729346,790650,0,fine
497042,9195,36,35176671960,35177,35177,True,1033662,1055621,1033662,728040,789937,0,fine
497042,9195,37,35177673924,35178,35178,True,1035177,1059100,1035177,726076,788603,0,fine
497042,9195,38,35178673396,35179,35179,True,1033577,1056972,1033577,726604,788524,0,fine
497042,9195,39,35179673440,35180,35180,True,1031368,1054807,1031368,726560,787697,0,fine
499042,9196,32,35345674943,35346,35346,True,1026888,1051830,1026888,725057,784623,0,fine
499042,9196,33,35346674332,35347,35347,True,1029339,1053670,1029339,725668,785999,0,fine
499042,9196,34,35347682541,35348,35348,True,1029836,1062376,1029836,717459,778167,0,fine
499042,9196,35,35348674858,35349,35349,True,1027516,1052373,1027516,725142,785472,0,fine
499042,9196,36,35349674129,35350,35350,True,1027763,1051891,1027763,725871,785073,0,fine
499042,9196,37,35350673695,35351,35351,True,1025873,1049567,1025873,726305,785298,0,fine
499042,9196,38,35351674328,35352,35352,True,1026846,1051173,1026846,725672,784702,0,fine
499042,9196,39,35352674268,35353,35353,True,1029060,1053327,1029060,725732,785735,0,fine
499042,9197,32,35557663956,35558,35558,True,1016507,1030462,1016507,736044,795610,0,fine
499042,9197,33,35558664383,35559,35559,True,1012808,1027190,1012808,735617,795071,0,fine
499042,9197,34,35559665193,35560,35560,True,1019112,1034304,1019112,734807,795359,0,fine
499042,9197,35,35560665259,35561,35561,True,1022435,1037693,1022435,734741,793941,0,fine
499042,9197,36,35561665489,35562,35562,True,1016393,1031881,1016393,734511,794013,0,fine
499042,9197,37,35562663762,35563,35563,True,1016505,1030266,1016505,736238,795409,0,fine
499042,9197,38,35563664202,35564,35564,True,1016451,1030652,1016451,735798,795257,0,fine
499042,9197,39,35564663676,35565,35565,True,1021101,1034776,1021101,736324,796809,0,fine
499042,9198,32,35727674304,35728,35728,True,1027146,1051449,1027146,725696,784245,0,fine
499042,9198,33,35728674928,35729,35729,True,1029651,1054578,1029651,725072,786040,0,fine
499042,9198,34,35729676316,35730,35730,True,1026615,1052930,1026615,723684,782894,0,fine
499042,9198,35,35730673274,35731,35731,True,1026875,1050148,1026875,726726,786230,0,fine
499042,9198,36,35731673278,35732,35732,True,1027020,1050297,1027020,726722,786439,0,fine
499042,9198,37,35732675315,35733,35733,True,1036470,1061784,1036470,724685,786053,0,fine
499042,9198,38,35733676194,35734,35734,True,1027289,1053482,1027289,723806,783439,0,fine
499042,9198,39,35734675535,35735,35735,True,1028330,1053864,1028330,724465,785832,0,fine
499042,9199,32,35942675285,35943,35943,True,1025503,1050787,1025503,724715,783761,0,fine
499042,9199,33,35943676529,35944,35944,True,1024883,1051411,1024883,723471,782691,0,fine
499042,9199,34,35944676549,35945,35945,True,1038094,1064642,1038094,723451,786280,0,fine
499042,9199,35,35945877034,35946,35946,True,1029576,1256609,1029576,522966,583618,0,fine
499042,9199,36,35946674820,35947,35947,True,1025540,1050359,1025540,725180,784399,0,fine
499042,9199,37,35947675447,35948,35948,True,1030181,1055627,1030181,724553,784803,0,fine
499042,9199,38,35948676178,35949,35949,True,1027230,1053407,1027230,723822,784024,0,fine
499042,9199,39,35949674753,35950,35950,True,1026664,1051416,1026664,725247,785632,0,fine
499042,9200,32,36114669984,36115,36115,True,1020701,1040684,1020701,730016,788636,0,fine
499042,9200,33,36115670727,36116,36116,True,1021252,1041978,1021252,729273,786332,0,fine
499042,9200,34,36116670144,36117,36117,True,1023803,1043946,1023803,729856,788277,0,fine
499042,9200,35,36117670557,36118,36118,True,1022307,1042863,1022307,729443,787965,0,fine
499042,9200,36,36118672019,36119,36119,True,1031198,1053216,1031198,727981,787222,0,fine
499042,9200,37,36119673011,36120,36120,True,1029197,1052207,1029197,726989,787651,0,fine
499042,9200,38,36120673270,36121,36121,True,1025034,1048303,1025034,726730,786215,0,fine
499042,9200,39,36121673160,36122,36122,True,1028305,1051464,1028305,726840,787754,0,fine
